    1	0.3810055
    2	0.3884092
    3	0.3958158
    4	0.4032254
    5	0.4106379
    6	0.4180535
    7	0.4254721
    8	0.4328927
    9	0.4403172
   10	0.4477428
   11	0.4551703
   12	0.4625988
   13	0.4700304
   14	0.4774629
   15	0.4848974
   16	0.4923329
   17	0.4997714
   18	0.5072099
   19	0.5146503
   20	0.5220908
   21	0.5295333
   22	0.5369768
   23	0.5444212
   24	0.5518667
   25	0.5593141
   26	0.5667616
   27	0.5742090
   28	0.5816585
   29	0.5891079
   30	0.5965583
   31	0.6040097
   32	0.6114622
   33	0.6189146
   34	0.6263680
   35	0.6338214
   36	0.6412758
   37	0.6487302
   38	0.6561857
   39	0.6636411
   40	0.6710975
   41	0.6785539
   42	0.6860103
   43	0.6934677
   44	0.7009251
   45	0.7083835
   46	0.7158409
   47	0.7232993
   48	0.7307587
   49	0.7382171
   50	0.7456765
   51	0.7531359
   52	0.7605963
   53	0.7680557
   54	0.7755161
   55	0.7829775
   56	0.7904379
   57	0.7978993
   58	0.8053617
   59	0.8128231
   60	0.8202845
   61	0.8277460
   62	0.8352074
   63	0.8426698
   64	0.8501312
   65	0.8575937
   66	0.8650551
   67	0.8725175
   68	0.8799800
   69	0.8874414
   70	0.8949039
   71	0.9023663
   72	0.9098288
   73	0.9172913
   74	0.9247537
   75	0.9322162
   76	0.9396787
   77	0.9471402
   78	0.9546027
   79	0.9620642
   80	0.9695267
   81	0.9769882
   82	0.9844498
   83	0.9919113
   84	0.9993728
   85	1.0068344
   86	1.0142949
   87	1.0217565
   88	1.0292171
   89	1.0366777
   90	1.0441383
   91	1.0515989
   92	1.0590595
   93	1.0665201
   94	1.0739797
   95	1.0814404
   96	1.0889000
   97	1.0963597
   98	1.1038183
   99	1.1112780
  100	1.1187367
  101	1.1261964
  102	1.1336551
  103	1.1411129
  104	1.1485716
  105	1.1560304
  106	1.1634881
  107	1.1709459
  108	1.1784037
  109	1.1858615
  110	1.1933183
  111	1.2007761
  112	1.2082330
  113	1.2156898
  114	1.2231467
  115	1.2306036
  116	1.2380595
  117	1.2455154
  118	1.2529723
  119	1.2604283
  120	1.2678832
  121	1.2753392
  122	1.2827942
  123	1.2902502
  124	1.2977052
  125	1.3051602
  126	1.3126143
  127	1.3200684
  128	1.3275225
  129	1.3349756
  130	1.3424287
  131	1.3498818
  132	1.3573350
  133	1.3647872
  134	1.3722384
  135	1.3796906
  136	1.3871418
  137	1.3945931
  138	1.4020433
  139	1.4094936
  140	1.4169439
  141	1.4243932
  142	1.4318426
  143	1.4392920
  144	1.4467403
  145	1.4541888
  146	1.4616372
  147	1.4690846
  148	1.4765321
  149	1.4839796
  150	1.4914261
  151	1.4988727
  152	1.5063192
  153	1.5137648
  154	1.5212104
  155	1.5286550
  156	1.5361007
  157	1.5435453
  158	1.5509890
  159	1.5584328
  160	1.5658765
  161	1.5733193
  162	1.5807621
  163	1.5882049
  164	1.5956467
  165	1.6030886
  166	1.6105295
  167	1.6179704
  168	1.6254103
  169	1.6328513
  170	1.6402903
  171	1.6477303
  172	1.6551693
  173	1.6626074
  174	1.6700455
  175	1.6774836
  176	1.6849208
  177	1.6923580
  178	1.6997952
  179	1.7072314
  180	1.7146667
  181	1.7221030
  182	1.7295383
  183	1.7369726
  184	1.7444070
  185	1.7518414
  186	1.7592748
  187	1.7667083
  188	1.7741418
  189	1.7815743
  190	1.7890069
  191	1.7964385
  192	1.8038701
  193	1.8113007
  194	1.8187314
  195	1.8261611
  196	1.8335908
  197	1.8410206
  198	1.8484494
  199	1.8558772
  200	1.8633051
  201	1.8707330
  202	1.8781599
  203	1.8855869
  204	1.8930129
  205	1.9004389
  206	1.9078640
  207	1.9152891
  208	1.9227132
  209	1.9301374
  210	1.9375606
  211	1.9449838
  212	1.9524071
  213	1.9598294
  214	1.9672517
  215	1.9746731
  216	1.9820945
  217	1.9895150
  218	1.9969354
  219	2.0043550
  220	2.0117745
  221	2.0191931
  222	2.0266117
  223	2.0340304
  224	2.0414471
  225	2.0488648
  226	2.0562806
  227	2.0636964
  228	2.0711123
  229	2.0785272
  230	2.0859421
  231	2.0933561
  232	2.1007691
  233	2.1081821
  234	2.1155942
  235	2.1230063
  236	2.1304175
  237	2.1378287
  238	2.1452390
  239	2.1526483
  240	2.1600576
  241	2.1674669
  242	2.1748754
  243	2.1822828
  244	2.1896903
  245	2.1970968
  246	2.2045034
  247	2.2119090
  248	2.2193147
  249	2.2267194
  250	2.2341231
  251	2.2415269
  252	2.2489298
  253	2.2563326
  254	2.2637346
  255	2.2711365
  256	2.2785375
  257	2.2859386
  258	2.2933387
  259	2.3007378
  260	2.3081360
  261	2.3155342
  262	2.3229325
  263	2.3303298
  264	2.3377262
  265	2.3451216
  266	2.3525171
  267	2.3599126
  268	2.3673071
  269	2.3747007
  270	2.3820934
  271	2.3894861
  272	2.3968778
  273	2.4042696
  274	2.4116604
  275	2.4190513
  276	2.4264402
  277	2.4338302
  278	2.4412182
  279	2.4486063
  280	2.4559944
  281	2.4633816
  282	2.4707679
  283	2.4781531
  284	2.4855385
  285	2.4929238
