Data from water-h2o-liq-X-mm-trans2_Reflection_02.txt Node
Date: Sun Aug 18 13:57:21 MDT 2019
User: rclark
Spectrometer: FLMS02693
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
189.497	271.43
189.881	271.43
190.265	271.43
190.649	-24.62
191.033	120.09
191.417	1420.55
191.801	224.3
192.185	239.63
192.568	-135.07
192.952	-13.48
193.336	27.91
193.72	796.69
194.103	-209.19
194.487	-47.34
194.87	141.62
195.254	118.51
195.637	-1463.03
196.021	109.51
196.404	123.62
196.788	-25.68
197.171	293.87
197.554	242.82
197.938	-55.14
198.321	19.83
198.704	22.05
199.087	21.15
199.47	23.19
199.853	22.66
200.237	24.26
200.62	24.16
201.003	23.91
201.386	26.51
201.768	25.02
202.151	24.17
202.534	26.59
202.917	23.95
203.3	27.43
203.683	27.6
204.065	24.61
204.448	26.09
204.831	28.49
205.213	27.42
205.596	25.3
205.978	28.4
206.361	28.89
206.743	28.58
207.126	28.11
207.508	28.86
207.89	29.09
208.273	29.88
208.655	29.15
209.037	29.06
209.419	30.02
209.802	30.36
210.184	30.5
210.566	28.79
210.948	30.5
211.33	30.36
211.712	29.86
212.094	32.33
212.476	31.46
212.858	31.93
213.24	31.23
213.621	32.29
214.003	31.77
214.385	32.24
214.767	32.61
215.148	32.52
215.53	32.92
215.911	33.71
216.293	33.15
216.675	33.68
217.056	34.03
217.437	33.44
217.819	33.66
218.2	34.25
218.582	33.7
218.963	34.26
219.344	35.07
219.725	34.81
220.107	34.61
220.488	35.56
220.869	34.77
221.25	35.53
221.631	34.88
222.012	35.93
222.393	36.05
222.774	35.92
223.155	35.79
223.536	36.08
223.917	36.19
224.297	35.67
224.678	35.92
225.059	36.31
225.44	36.49
225.82	36.64
226.201	36.62
226.581	36.9
226.962	36.61
227.342	37.02
227.723	37.11
228.103	36.83
228.484	36.89
228.864	37.62
229.244	37.11
229.625	37.84
230.005	37.1
230.385	37.43
230.765	38.24
231.146	38.01
231.526	37.96
231.906	37.51
232.286	38.07
232.666	37.74
233.046	38.19
233.426	38.06
233.806	37.72
234.185	38.42
234.565	38.54
234.945	38.3
235.325	38.4
235.704	38.83
236.084	38.26
236.464	38.65
236.843	38.39
237.223	38.46
237.602	38.49
237.982	38.51
238.361	38.42
238.741	38.52
239.12	38.64
239.499	38.95
239.879	39.07
240.258	38.35
240.637	38.93
241.016	38.92
241.396	39.2
241.775	38.95
242.154	39.23
242.533	38.88
242.912	38.79
243.291	38.25
243.67	38.87
244.049	39.03
244.427	38.9
244.806	39.53
245.185	39.26
245.564	39.66
245.942	39.31
246.321	38.75
246.7	39.44
247.078	39.64
247.457	39.18
247.835	38.9
248.214	39.56
248.592	39.83
248.971	39.47
249.349	39.57
249.728	39.6
250.106	39.19
250.484	39.58
250.862	39.72
251.241	39.7
251.619	39.55
251.997	40.03
252.375	39.72
252.753	39.65
253.131	39.67
253.509	39.83
253.887	40.05
254.265	39.89
254.643	39.98
255.02	40.1
255.398	39.87
255.776	39.98
256.154	40.34
256.531	39.8
256.909	40.2
257.287	40.16
257.664	40.05
258.042	39.96
258.419	40.34
258.797	40.34
259.174	39.94
259.551	40.35
259.929	40.17
260.306	40.29
260.683	40.32
261.06	40.2
261.438	39.96
261.815	40.1
262.192	40.58
262.569	40.02
262.946	40.12
263.323	39.91
263.7	40.56
264.077	40.43
264.454	40.52
264.831	40.45
265.207	40.4
265.584	40.35
265.961	40.8
266.338	40.49
266.714	40.54
267.091	40.67
267.467	40.66
267.844	40.88
268.22	40.59
268.597	40.61
268.973	40.42
269.35	40.99
269.726	41.01
270.102	40.9
270.479	40.78
270.855	40.97
271.231	41.09
271.607	40.87
271.984	41.09
272.36	41.15
272.736	41.15
273.112	41.1
273.488	41.64
273.864	41.13
274.24	41.37
274.615	41.32
274.991	41.22
275.367	41.51
275.743	41.28
276.118	41.39
276.494	41.42
276.87	40.98
277.245	41.39
277.621	41.4
277.996	41.45
278.372	41.58
278.747	41.69
279.123	41.91
279.498	41.45
279.874	41.76
280.249	41.96
280.624	42.02
280.999	41.85
281.375	42.41
281.75	41.81
282.125	42.1
282.5	42.08
282.875	41.83
283.25	42.21
283.625	42.3
284	42.38
284.375	42.22
284.749	42.45
285.124	42.04
285.499	42.73
285.874	42.41
286.248	42.15
286.623	42.58
286.998	42.41
287.372	42.69
287.747	43.09
288.121	43.03
288.496	42.63
288.87	42.97
289.245	43.17
289.619	42.68
289.993	42.4
290.368	42.86
290.742	42.83
291.116	43.6
291.49	42.96
291.864	43.05
292.238	43.01
292.612	42.95
292.986	43.23
293.36	42.71
293.734	42.77
294.108	43.24
294.482	42.9
294.856	43.47
295.23	43.42
295.603	43.63
295.977	43.33
296.351	43.39
296.724	43.83
297.098	43.52
297.471	43.33
297.845	43.57
298.218	43.86
298.592	43.44
298.965	43.24
299.338	43.53
299.712	43.31
300.085	43.26
300.458	43.49
300.831	44.13
301.205	43.89
301.578	43.6
301.951	44.08
302.324	43.87
302.697	43.75
303.07	44.1
303.443	43.71
303.816	44.16
304.189	44.21
304.561	43.81
304.934	43.9
305.307	43.93
305.68	44.14
306.052	43.85
306.425	44.22
306.797	43.94
307.17	44.23
307.542	43.97
307.915	44.71
308.287	43.83
308.66	44.02
309.032	44.42
309.404	44.49
309.777	44.32
310.149	44.58
310.521	44.01
310.893	44.62
311.265	44.39
311.637	43.99
312.009	44.6
312.381	44.52
312.753	44.46
313.125	44.68
313.497	44.38
313.869	44.69
314.241	44.28
314.612	44.56
314.984	44.55
