Data from VacChamberExp_Spec_Transmission_14-02-12-471.txt Node
Date: Wed Jan 29 14:02:12 MST 2020
User: Pete's ToshibaLaptop
Spectrometer: FLMN02520
Trigger mode: 0
Integration Time (sec): 2.500000E-1
Scans to average: 4
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 128
>>>>>Begin Spectral Data<<<<<
932.182	99.3
938.079	98.94
943.973	98.91
949.864	99
955.752	99.23
961.637	99.22
967.519	98.89
973.398	98.53
979.274	99.23
985.147	99.05
991.017	98.71
996.884	98.9
1002.748	98.79
1008.609	98.78
1014.467	99.19
1020.322	99.63
1026.174	98.85
1032.023	98.78
1037.868	99.15
1043.711	98.93
1049.551	99.03
1055.388	98.93
1061.222	98.94
1067.053	98.9
1072.88	98.88
1078.705	98.86
1084.527	99.1
1090.346	99.22
1096.161	98.98
1101.974	99.23
1107.784	99.11
1113.591	98.73
1119.394	99.01
1125.195	99.17
1130.993	98.66
1136.787	98.67
1142.579	99.06
1148.368	98.83
1154.153	98.64
1159.936	99.15
1165.715	99.69
1171.492	99.42
1177.266	99.17
1183.036	98.87
1188.804	99.45
1194.568	99.45
1200.33	99.24
1206.088	99.17
1211.844	99.4
1217.596	99.23
1223.346	98.88
1229.092	98.78
1234.836	98.96
1240.576	98.87
1246.313	99.36
1252.048	99.36
1257.779	99.3
1263.508	99.21
1269.233	99.24
1274.955	99.36
1280.675	99.41
1286.391	99.02
1292.104	98.99
1297.815	99.56
1303.522	99.49
1309.226	99.47
1314.927	99.52
1320.626	99.22
1326.321	99.4
1332.013	99.71
1337.702	99.9
1343.389	99.52
1349.072	99.51
1354.752	99.46
1360.429	99.09
1366.103	98.85
1371.774	99.24
1377.443	99.46
1383.108	99.24
1388.77	99.33
1394.429	99.58
1400.085	99.4
1405.738	99.11
1411.388	99.39
1417.035	99.8
1422.679	99.86
1428.32	99.8
1433.958	99.7
1439.593	99.61
1445.225	99.59
1450.854	99.8
1456.48	99.58
1462.103	99.23
1467.723	99.07
1473.34	99.23
1478.954	99.73
1484.565	100.22
1490.173	100.41
1495.777	100.26
1501.379	100.16
1506.978	100.11
1512.574	100.17
1518.167	100.06
1523.757	100.22
1529.343	100.38
1534.927	100.07
1540.508	99.93
1546.086	99.71
1551.66	99.74
1557.232	99.92
1562.801	100.12
1568.367	100.15
1573.929	100.08
1579.489	99.66
1585.046	100.08
1590.599	99.99
1596.15	99.47
1601.698	99.16
1607.242	99.16
1612.784	99.57
1618.322	99.73
1623.858	99.17
1629.39	99.29
1634.92	99.76
1640.447	99.7
1645.97	99.64
1651.491	100.1
1657.008	100.55
